Time,T° Read 1:600,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
14:48:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.127,0.088,0.087,0.089,0.091,0.5,0.531,0.55,0.552,0.548,0.566,0.592,0.54,0.474,0.089,0.089,0.09,0.565,0.641,0.555,0.094,0.558,0.584,0.584,0.088,0.579,0.089,0.088,0.09,0.093,0.567,0.541,0.091,0.545,0.461,0.593,0.089,0.584,0.089,0.091,0.09,0.091,0.573,0.656,0.093,0.672,0.091,0.679,0.09,0.754,0.09,0.089,0.089,0.521,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.546,0.09,0.093,0.091,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.089,0.094,0.091,0.089,0.089,0.091,0.088,0.093,0.09,0.093,0.09,0.089
14:58:04,37,0.088,0.09,0.089,0.088,0.088,0.09,0.089,0.089,0.133,0.088,0.087,0.089,0.091,0.501,0.53,0.549,0.551,0.547,0.565,0.591,0.539,0.472,0.088,0.088,0.09,0.564,0.64,0.553,0.094,0.557,0.584,0.582,0.088,0.578,0.088,0.088,0.09,0.093,0.565,0.54,0.09,0.544,0.46,0.593,0.088,0.578,0.089,0.092,0.09,0.091,0.572,0.655,0.093,0.671,0.091,0.679,0.089,0.767,0.09,0.088,0.088,0.523,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.545,0.089,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.088,0.092,0.09,0.092,0.09,0.089
15:08:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.137,0.088,0.087,0.089,0.091,0.501,0.529,0.548,0.551,0.547,0.564,0.59,0.537,0.471,0.089,0.089,0.09,0.564,0.64,0.554,0.094,0.56,0.583,0.582,0.088,0.578,0.089,0.088,0.09,0.094,0.565,0.54,0.09,0.543,0.456,0.592,0.088,0.578,0.089,0.092,0.09,0.092,0.571,0.654,0.093,0.673,0.091,0.678,0.09,0.765,0.09,0.088,0.088,0.521,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.544,0.09,0.093,0.09,0.09,0.09,0.09,0.1,0.093,0.088,0.09,0.088,0.089,0.091,0.089,0.089,0.091,0.089,0.093,0.09,0.092,0.09,0.089
15:18:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.14,0.088,0.087,0.089,0.091,0.497,0.528,0.546,0.55,0.546,0.563,0.59,0.535,0.47,0.088,0.088,0.09,0.563,0.639,0.552,0.094,0.555,0.582,0.581,0.088,0.577,0.088,0.088,0.09,0.093,0.564,0.539,0.09,0.542,0.431,0.592,0.088,0.576,0.089,0.092,0.09,0.091,0.571,0.654,0.093,0.67,0.091,0.677,0.09,0.736,0.09,0.088,0.088,0.519,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.543,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
15:28:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.089,0.089,0.144,0.088,0.087,0.089,0.091,0.496,0.527,0.546,0.549,0.545,0.563,0.589,0.535,0.469,0.088,0.088,0.09,0.562,0.638,0.552,0.094,0.555,0.581,0.58,0.088,0.577,0.089,0.09,0.09,0.093,0.564,0.538,0.09,0.541,0.415,0.591,0.088,0.575,0.089,0.094,0.09,0.091,0.57,0.652,0.093,0.669,0.091,0.676,0.09,0.76,0.09,0.088,0.089,0.519,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.09,0.545,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
15:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.145,0.088,0.087,0.089,0.091,0.495,0.526,0.545,0.548,0.544,0.562,0.588,0.535,0.469,0.088,0.088,0.09,0.562,0.637,0.551,0.094,0.554,0.581,0.58,0.088,0.576,0.088,0.088,0.09,0.093,0.563,0.539,0.09,0.54,0.413,0.59,0.088,0.575,0.089,0.092,0.09,0.091,0.569,0.652,0.093,0.669,0.091,0.675,0.09,0.731,0.089,0.088,0.088,0.519,0.089,0.09,0.089,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.542,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.089,0.088,0.09,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
15:48:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.149,0.088,0.087,0.089,0.091,0.494,0.525,0.546,0.548,0.543,0.561,0.587,0.534,0.468,0.089,0.088,0.09,0.561,0.635,0.55,0.094,0.553,0.58,0.579,0.088,0.584,0.088,0.088,0.09,0.093,0.562,0.537,0.09,0.54,0.414,0.589,0.088,0.574,0.089,0.092,0.09,0.091,0.582,0.65,0.093,0.669,0.091,0.675,0.089,0.765,0.089,0.088,0.088,0.518,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.542,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.087,0.09,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
15:58:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.153,0.088,0.087,0.089,0.091,0.499,0.524,0.544,0.547,0.542,0.56,0.586,0.534,0.467,0.089,0.089,0.09,0.56,0.635,0.55,0.094,0.553,0.58,0.578,0.088,0.575,0.089,0.088,0.09,0.094,0.562,0.536,0.091,0.539,0.413,0.589,0.088,0.574,0.089,0.092,0.091,0.092,0.573,0.65,0.093,0.667,0.091,0.674,0.09,0.755,0.09,0.088,0.088,0.518,0.089,0.09,0.09,0.091,0.091,0.091,0.09,0.094,0.088,0.089,0.091,0.542,0.09,0.093,0.091,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
16:08:04,37,0.087,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.158,0.088,0.087,0.089,0.091,0.495,0.523,0.544,0.546,0.541,0.559,0.585,0.534,0.466,0.088,0.088,0.09,0.56,0.633,0.549,0.094,0.553,0.579,0.577,0.088,0.573,0.088,0.088,0.09,0.093,0.561,0.535,0.09,0.538,0.409,0.588,0.088,0.573,0.089,0.092,0.09,0.091,0.567,0.649,0.093,0.667,0.091,0.673,0.09,0.725,0.089,0.088,0.088,0.517,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.088,0.091,0.54,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.092,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
16:18:04,37,0.088,0.09,0.089,0.088,0.088,0.09,0.089,0.089,0.167,0.088,0.087,0.089,0.091,0.492,0.523,0.543,0.545,0.54,0.558,0.584,0.531,0.467,0.088,0.088,0.09,0.559,0.632,0.551,0.094,0.551,0.578,0.577,0.088,0.58,0.088,0.088,0.09,0.093,0.56,0.536,0.09,0.537,0.414,0.587,0.088,0.577,0.089,0.092,0.09,0.091,0.575,0.648,0.093,0.667,0.091,0.679,0.09,0.718,0.089,0.088,0.088,0.516,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.54,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.089,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
16:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.175,0.087,0.087,0.089,0.091,0.494,0.521,0.542,0.545,0.54,0.557,0.583,0.535,0.464,0.088,0.088,0.09,0.559,0.631,0.547,0.094,0.552,0.577,0.576,0.088,0.572,0.088,0.088,0.09,0.093,0.56,0.534,0.09,0.536,0.415,0.587,0.088,0.572,0.089,0.092,0.09,0.091,0.564,0.647,0.093,0.667,0.091,0.672,0.09,0.717,0.09,0.088,0.088,0.516,0.088,0.09,0.089,0.091,0.091,0.09,0.09,0.094,0.088,0.088,0.091,0.54,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
16:38:04,37,0.088,0.09,0.089,0.089,0.087,0.09,0.089,0.089,0.189,0.088,0.087,0.089,0.091,0.49,0.521,0.541,0.544,0.539,0.557,0.583,0.528,0.464,0.088,0.088,0.09,0.558,0.631,0.547,0.094,0.55,0.577,0.576,0.088,0.572,0.089,0.088,0.09,0.093,0.559,0.534,0.09,0.536,0.416,0.586,0.088,0.572,0.089,0.092,0.09,0.091,0.572,0.647,0.093,0.665,0.091,0.671,0.09,0.723,0.09,0.088,0.088,0.516,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.539,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.088,0.092,0.09,0.092,0.09,0.089
16:48:04,36.9,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.189,0.088,0.087,0.089,0.091,0.492,0.52,0.54,0.543,0.538,0.556,0.582,0.527,0.469,0.088,0.088,0.09,0.557,0.63,0.547,0.094,0.549,0.577,0.575,0.088,0.572,0.089,0.088,0.09,0.093,0.559,0.533,0.09,0.535,0.428,0.585,0.088,0.571,0.089,0.092,0.09,0.091,0.567,0.646,0.093,0.666,0.09,0.67,0.09,0.734,0.09,0.088,0.088,0.515,0.089,0.09,0.089,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.539,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.09,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
16:58:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.194,0.088,0.087,0.089,0.091,0.489,0.519,0.54,0.543,0.537,0.555,0.581,0.526,0.462,0.089,0.088,0.09,0.557,0.629,0.546,0.094,0.549,0.576,0.577,0.088,0.571,0.089,0.088,0.09,0.093,0.559,0.532,0.09,0.535,0.412,0.585,0.088,0.57,0.089,0.092,0.09,0.092,0.572,0.645,0.093,0.664,0.091,0.669,0.09,0.758,0.09,0.088,0.089,0.514,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.538,0.09,0.093,0.091,0.09,0.091,0.09,0.099,0.093,0.088,0.09,0.089,0.089,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.092,0.09,0.09
17:08:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.201,0.088,0.087,0.089,0.09,0.492,0.518,0.539,0.543,0.537,0.554,0.58,0.54,0.461,0.088,0.088,0.09,0.556,0.628,0.545,0.094,0.548,0.576,0.574,0.088,0.57,0.089,0.088,0.09,0.093,0.563,0.531,0.09,0.533,0.413,0.584,0.088,0.57,0.089,0.091,0.09,0.091,0.563,0.644,0.093,0.662,0.09,0.669,0.09,0.712,0.089,0.088,0.088,0.514,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.538,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.087,0.089,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
17:18:04,37,0.087,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.221,0.088,0.087,0.089,0.091,0.487,0.517,0.538,0.541,0.536,0.553,0.579,0.527,0.46,0.088,0.088,0.09,0.555,0.627,0.545,0.094,0.547,0.575,0.573,0.088,0.57,0.088,0.088,0.09,0.093,0.557,0.53,0.09,0.533,0.415,0.584,0.088,0.569,0.089,0.091,0.09,0.091,0.56,0.644,0.093,0.662,0.091,0.668,0.09,0.71,0.09,0.088,0.088,0.514,0.089,0.09,0.089,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.537,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
17:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.211,0.088,0.087,0.089,0.091,0.49,0.517,0.538,0.541,0.535,0.553,0.579,0.523,0.46,0.088,0.088,0.09,0.555,0.626,0.544,0.094,0.547,0.575,0.573,0.088,0.569,0.088,0.088,0.09,0.094,0.557,0.53,0.09,0.532,0.412,0.584,0.088,0.569,0.089,0.093,0.09,0.091,0.559,0.642,0.093,0.672,0.09,0.667,0.09,0.71,0.09,0.088,0.088,0.514,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.537,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.091,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.092,0.09,0.089
17:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.217,0.088,0.087,0.089,0.091,0.485,0.516,0.536,0.54,0.534,0.552,0.578,0.521,0.459,0.088,0.088,0.09,0.554,0.625,0.544,0.094,0.546,0.574,0.572,0.088,0.569,0.088,0.088,0.09,0.093,0.556,0.529,0.09,0.533,0.448,0.583,0.088,0.568,0.089,0.091,0.09,0.092,0.558,0.642,0.093,0.661,0.091,0.666,0.089,0.714,0.09,0.088,0.088,0.512,0.089,0.09,0.09,0.091,0.091,0.09,0.09,0.094,0.088,0.089,0.091,0.536,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
17:48:04,37,0.087,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.218,0.087,0.087,0.089,0.091,0.484,0.514,0.536,0.539,0.534,0.551,0.577,0.524,0.458,0.088,0.088,0.09,0.554,0.624,0.543,0.094,0.545,0.573,0.571,0.088,0.568,0.088,0.088,0.09,0.093,0.556,0.528,0.09,0.53,0.45,0.583,0.088,0.568,0.089,0.091,0.09,0.091,0.558,0.641,0.093,0.66,0.09,0.666,0.09,0.706,0.09,0.088,0.088,0.512,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.536,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.09,0.091,0.088,0.088,0.091,0.089,0.092,0.09,0.092,0.09,0.089
17:58:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.222,0.088,0.087,0.088,0.091,0.484,0.514,0.535,0.538,0.533,0.551,0.577,0.522,0.457,0.088,0.088,0.09,0.553,0.623,0.542,0.094,0.545,0.573,0.571,0.088,0.568,0.089,0.088,0.09,0.093,0.555,0.528,0.09,0.53,0.448,0.581,0.088,0.566,0.089,0.092,0.09,0.09,0.563,0.644,0.093,0.669,0.09,0.665,0.09,0.758,0.09,0.088,0.088,0.512,0.089,0.09,0.09,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.535,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.089,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
18:08:04,37,0.087,0.09,0.089,0.089,0.087,0.09,0.089,0.089,0.227,0.087,0.087,0.089,0.091,0.483,0.513,0.535,0.538,0.532,0.55,0.575,0.519,0.456,0.088,0.088,0.09,0.552,0.622,0.541,0.094,0.547,0.574,0.57,0.088,0.567,0.088,0.088,0.09,0.093,0.554,0.527,0.093,0.529,0.446,0.581,0.088,0.566,0.089,0.093,0.09,0.091,0.556,0.64,0.093,0.659,0.09,0.665,0.089,0.757,0.09,0.088,0.088,0.511,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.09,0.535,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.089,0.088,0.09,0.091,0.089,0.088,0.09,0.088,0.092,0.09,0.092,0.09,0.089
18:18:04,36.9,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.23,0.088,0.087,0.089,0.091,0.482,0.513,0.534,0.538,0.532,0.55,0.575,0.528,0.456,0.088,0.088,0.09,0.552,0.622,0.541,0.094,0.549,0.572,0.57,0.088,0.568,0.088,0.088,0.09,0.093,0.554,0.527,0.09,0.529,0.445,0.581,0.088,0.566,0.089,0.093,0.09,0.092,0.556,0.639,0.093,0.658,0.091,0.664,0.09,0.71,0.09,0.088,0.088,0.511,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.534,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.089,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
18:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.233,0.088,0.087,0.089,0.091,0.482,0.512,0.534,0.537,0.531,0.549,0.575,0.517,0.455,0.088,0.088,0.09,0.552,0.621,0.541,0.094,0.544,0.573,0.569,0.088,0.567,0.088,0.091,0.09,0.093,0.554,0.526,0.09,0.528,0.436,0.58,0.088,0.565,0.089,0.092,0.09,0.091,0.566,0.638,0.093,0.658,0.091,0.664,0.09,0.72,0.09,0.088,0.088,0.511,0.089,0.09,0.089,0.091,0.09,0.09,0.091,0.094,0.088,0.089,0.091,0.534,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.097,0.091,0.089,0.089,0.091,0.088,0.093,0.09,0.092,0.09,0.089
